"TargetFile","Key","SourceEnglish","ProposedMalay","Status","Note"
"lang\ms_MY\products.lang","StockMouvementExtraFields"," Extra Fields (stock movement)","Medan Tambahan (pergerakan stok)","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","SubProduct","Sub product","Subproduk","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","SupplierCard","Vendor card","Kad Pembekal","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","SupplierRef","Vendor SKU","SKU Pembekal","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","Suppliers","Vendors","Pembekal","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","SuppliersPrices","Vendor prices","Harga Pembekal","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","SuppliersPricesOfProductsOrServices","Vendor prices (of products or services)","Harga Pembekal (produk atau perkhidmatan)","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","SurfaceUnits","Surface unit","Unit luas","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","SwitchOnPurchaseStatus","Switch for purchase status","Tukar status belian","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","SwitchOnSaleStatus","Switch on sale status","Tukar status jualan","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","TMenuProducts","Products","Produk","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","TMenuServices","Services","Perkhidmatan","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","TooMuchCombinationsWarning","Generating lots of variants may result in high CPU, memory usage and Dolibarr not able to create them. Enabling the option ""%s"" may help reduce memory usage.","Menjana terlalu banyak varian boleh menyebabkan penggunaan CPU dan memori yang tinggi serta Dolibarr mungkin tidak dapat menciptanya. Mengaktifkan pilihan ""%s"" boleh membantu mengurangkan penggunaan memori.","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","TranslatedDescription","Translated description","Penerangan yang diterjemahkan","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","TranslatedLabel","Translated label","Label yang diterjemahkan","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","TranslatedNote","Translated notes","Nota yang diterjemahkan","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitCM","cm","cm","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitCM2","cm²","cm²","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitCM3","cm³","cm³","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitD","Day","Hari","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitDM","dm","dm","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitDM2","dm²","dm²","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitDM3","dm³","dm³","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitFT","ft","ft","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitFT2","ft²","ft²","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitFT3","ft³","ft³","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitG","g","g","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitGAL","gallon","gelen","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitgallon","gallon","gelen","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitH","Hour","Jam","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitIN","in","in","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitIN2","in²","in²","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitIN3","in³","in³","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitKG","kg","kg","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitL","Liter","Liter","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitLB","pound","paun","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitLM","Linear meter","meter linear","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitM","m","m","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitM2","m2","m²","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitM3","m3","m³","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitMG","mg","mg","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitMM","mm","mm","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitMM2","mm²","mm²","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitMM3","mm³","mm³","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitOZ","ounce","auns","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitOZ3","ounce","auns","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitP","Piece","Keping","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitSET","Set","Set","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","unitT","ton","tan","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","UpdateDefaultPrice","Update default price","Kemas kini harga lalai","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","UpdatedRecently","Updated recently","Dikemas kini baru-baru ini","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","UpdateInterval","Update interval (minutes)","Selang kemas kini (minit)","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","UpdateLevelPrices","Update prices for each level","Kemas kini harga bagi setiap peringkat","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","UpdatePrice","Increase/decrease customer price","Naikkan/turunkan harga pelanggan","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","UpdateVAT","Update VAT","Kemas kini SST","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","UseBarCodeForProducts","Use barcode for products","Gunakan kod bar untuk produk","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","UseBarCodeForThirdParties","Use barcode for third parties","Gunakan kod bar untuk Pihak Ketiga","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","UseMultipriceRules","Use price segment rules (defined into product module setup) to auto calculate prices of all other segments according to first segment","Gunakan peraturan segmen harga (ditakrifkan dalam tetapan modul produk) untuk mengira harga semua segmen lain secara automatik berdasarkan segmen pertama","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","UsePercentageVariations","Use percentage variations","Gunakan variasi peratusan","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","UseProductCustomerPackaging","Use the ""%s"" feature to round the quantities to some given multiples (for Sales)","Gunakan ciri ""%s"" untuk membulatkan kuantiti kepada gandaan tertentu (untuk Jualan)","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","UseProductFournDesc","Add a feature to define the product description defined by the vendors (for each vendor reference) in addition to the description for customers","Tambah ciri untuk mentakrifkan penerangan produk yang ditakrifkan oleh pembekal (bagi setiap rujukan pembekal) sebagai tambahan kepada penerangan untuk pelanggan","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","UseProductSupplierPackaging","Use the ""%s"" feature to round the quantities to some given multiples (for Purchases).","Gunakan ciri ""%s"" untuk membulatkan kuantiti kepada gandaan tertentu (untuk Belian).","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","VariableToUpdate","Variable to update","Pemboleh ubah untuk dikemas kini","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","VariantAttributes","Variant attributes","Atribut varian","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","VariantLabelExample","Examples: Color, Size","Contoh: Warna, Saiz","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","VariantRefExample","Examples: COL, SIZE","Contoh: WARNA, SAIZ","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","VariantsAbility","Enable Variants (variations of products, for example color, size)","Aktifkan Varian (variasi produk, contohnya warna, saiz)","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","VATRateForSupplierProduct","Tax Rate (for this vendor/product)","Kadar Cukai (untuk pembekal/produk ini)","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","VolumeUnits","Volume unit","Unit isi padu","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","WarningConvertFromBatchToSerial","If you currently have a quantity higher or equal to 2 for the product, switching to this choice means you will still have a product with different objects of the same batch (while you want a unique serial number). The duplicate will remain until an inventory or a manual stock movement to fix this is done.","Jika anda kini mempunyai kuantiti lebih tinggi atau sama dengan 2 untuk produk ini, menukar kepada pilihan ini bermaksud anda masih akan mempunyai produk dengan objek berbeza daripada kelompok yang sama (sedangkan anda mahukan nombor siri yang unik). Pendua akan kekal sehingga inventori atau pergerakan stok manual dilakukan untuk membetulkannya.","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","WarningLineProductNotToSell","Product or service ""%s"" is not to sell and was cloned","Produk atau perkhidmatan ""%s"" bukan untuk dijual dan telah diklon","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","WarningSelectOneDocument","Please select at least one document","Sila pilih sekurang-kurangnya satu dokumen","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","WarningTransferBatchStockMouvToGlobal"," If you want to deserialize this product, all its serialized stock will be transformed into global stock","Jika anda mahu menyahsirikan produk ini, semua stok bersiri akan ditukar kepada stok global","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","WeightImpact","Weight impact","Kesan berat","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","WeightUnits","Weight unit","Unit berat","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","WhenProductVirtualOnOptionAreForced","When the option 'Enable Kits' (Product module) is on, some modes for automatic stock decrease or increase may be not available. The other options have no restriction.","Apabila pilihan 'Aktifkan Kit' (modul Produk) dihidupkan, beberapa mod untuk pengurangan atau penambahan stok automatik mungkin tidak tersedia. Pilihan lain tiada sekatan.","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","WidthUnits","Width unit","Unit lebar","ready","Sprint 22B-1 products.lang"
"lang\ms_MY\products.lang","WithoutDiscount","Without discount","Tanpa diskaun","ready","Sprint 22B-1 products.lang"
